timestamp,gas_price
08/28/2018,25.75
08/29/2018,26.3
08/30/2018,26.25
08/31/2018,25.9
09/01/2018,26.05
09/02/2018,26.2
09/03/2018,26.35
09/04/2018,26.95
09/05/2018,27.2
09/06/2018,27.45
09/07/2018,28.2
09/08/2018,28.52666667
09/09/2018,28.85333333
09/10/2018,29.18
09/11/2018,28.7
09/12/2018,27.6
09/13/2018,26.55
09/14/2018,27.25
09/15/2018,27.35
09/16/2018,27.45
09/17/2018,27.55
09/18/2018,27.4
09/19/2018,28.25
09/20/2018,28.23
09/21/2018,28.52
09/22/2018,28.84
09/23/2018,29.16
09/24/2018,29.48
09/25/2018,29.33
09/26/2018,28.05
09/27/2018,27.5
09/28/2018,27
09/29/2018,27.06666667
09/30/2018,27.13333333
10/01/2018,27.2
10/02/2018,26.9
10/03/2018,27
10/04/2018,27
10/05/2018,27.35
10/06/2018,27.2
10/07/2018,27.05
10/08/2018,26.9
10/09/2018,26.42
10/10/2018,25.63
10/11/2018,24.78
10/12/2018,25.35
10/13/2018,25.54
10/14/2018,25.73
10/15/2018,25.92
10/16/2018,25.53
10/17/2018,25.35
10/18/2018,25.17
10/19/2018,26.3
10/20/2018,25.85
10/21/2018,25.4
10/22/2018,24.95
10/23/2018,24.63
10/24/2018,25.05
10/25/2018,24.45
10/26/2018,23.88
10/27/2018,24.09333333
10/28/2018,24.30666667
10/29/2018,24.52
10/30/2018,23.73
10/31/2018,23.4
11/01/2018,23.3
11/02/2018,23.6
11/03/2018,23.49333333
11/04/2018,23.38666667
11/05/2018,23.28
11/06/2018,23.2
11/07/2018,24.3
11/08/2018,24.05
11/09/2018,23.83
11/10/2018,24.38666667
11/11/2018,24.94333333
11/12/2018,25.5
11/13/2018,26.3
11/14/2018,26.45
11/15/2018,26.5
11/16/2018,25.7
11/17/2018,25.23333333
11/18/2018,24.76666667
11/19/2018,24.3
11/20/2018,24.63
11/21/2018,24.67
11/22/2018,24.8
11/23/2018,24.85
11/24/2018,24.75
11/25/2018,24.65
11/26/2018,24.55
11/27/2018,25.1
11/28/2018,24.33
11/29/2018,24.55
11/30/2018,24.15
12/01/2018,24.3
12/02/2018,24.45
12/03/2018,24.6
12/04/2018,23.88
12/05/2018,23.3
12/06/2018,22.6
12/07/2018,22.6
12/08/2018,22.76666667
12/09/2018,22.93333333
12/10/2018,23.1
12/11/2018,23.5
12/12/2018,24
12/13/2018,24.13
12/14/2018,24.55
12/15/2018,24.55
12/16/2018,24.55
12/17/2018,24.55
12/18/2018,23.88
12/19/2018,24.4
12/20/2018,24.77
12/21/2018,24.48
12/22/2018,24.33666667
12/23/2018,24.19333333
12/24/2018,24.05
12/25/2018,24.1
12/26/2018,24.1
12/27/2018,23.33
12/28/2018,22.02
12/29/2018,21.69666667
12/30/2018,21.37333333
12/31/2018,21.05
01/01/2019,21.05
01/02/2019,22.3
01/03/2019,21.8
01/04/2019,22.05
01/05/2019,21.58333333
01/06/2019,21.11666667
01/07/2019,20.65
01/08/2019,21.78
01/09/2019,21.13
01/10/2019,21.93
01/11/2019,21.38
01/12/2019,21.38
01/13/2019,21.38
01/14/2019,21.38
01/15/2019,21.2
01/16/2019,21.7
01/17/2019,22.68
01/18/2019,22.25
01/19/2019,22.1
01/20/2019,21.95
01/21/2019,21.8
01/22/2019,21.67
01/23/2019,21.95
01/24/2019,21.2
01/25/2019,20.8
01/26/2019,20.71666667
01/27/2019,20.63333333
01/28/2019,20.55
01/29/2019,20.8
01/30/2019,20.15
01/31/2019,19.95
02/01/2019,19.23
02/02/2019,19.27
02/03/2019,19.31
02/04/2019,19.35
02/05/2019,18.65
02/06/2019,19
02/07/2019,18.58
02/08/2019,18.27
02/09/2019,18.27
02/10/2019,18.27
02/11/2019,18.27
02/12/2019,17.45
02/13/2019,18.1
02/14/2019,17.75
02/15/2019,17.95
02/16/2019,17.75
02/17/2019,17.55
02/18/2019,17.35
02/19/2019,17.88
02/20/2019,18.1
02/21/2019,17.5
02/22/2019,16.93
02/23/2019,16.90333333
02/24/2019,16.87666667
02/25/2019,16.85
02/26/2019,17.33
02/27/2019,17.78
02/28/2019,17.75
03/01/2019,17.42
03/02/2019,17.45666667
03/03/2019,17.49333333
03/04/2019,17.53
03/05/2019,17.08
03/06/2019,16.93
03/07/2019,16.92
03/08/2019,16.78
03/09/2019,16.81333333
03/10/2019,16.84666667
03/11/2019,16.88
03/12/2019,16.5
03/13/2019,15.9
03/14/2019,15.52
03/15/2019,14.85
03/16/2019,15.03333333
03/17/2019,15.21666667
03/18/2019,15.4
03/19/2019,15.23
03/20/2019,15.08
03/21/2019,14.55
03/22/2019,14.2
03/23/2019,14.25
03/24/2019,14.3
03/25/2019,14.35
03/26/2019,14.7
03/27/2019,14.95
03/28/2019,14.2
03/29/2019,14.68
03/30/2019,14.48666667
03/31/2019,14.29333333
04/01/2019,14.1
04/02/2019,13.75
04/03/2019,14.45
04/04/2019,15.08
04/05/2019,15.82
04/06/2019,15.84
04/07/2019,15.86
04/08/2019,15.88
04/09/2019,16.85
04/10/2019,16.2
04/11/2019,16.08
04/12/2019,15.94
04/13/2019,15.62666667
04/14/2019,15.31333333
04/15/2019,15
04/16/2019,15.35
04/17/2019,15.05
04/18/2019,14.93
04/19/2019,14.93
04/20/2019,14.93
04/21/2019,14.93
04/22/2019,14.93
04/23/2019,14.43
04/24/2019,14.18
04/25/2019,14.75
04/26/2019,14.3
04/27/2019,14.39
04/28/2019,14.48
04/29/2019,14.57
04/30/2019,14.35
05/01/2019,14.4
05/02/2019,14.65
05/03/2019,14.75
05/04/2019,14.79333333
05/05/2019,14.83666667
05/06/2019,14.88
05/07/2019,14.48
05/08/2019,14.48
05/09/2019,14.55
05/10/2019,14.06
05/11/2019,13.97333333
05/12/2019,13.88666667
05/13/2019,13.8
05/14/2019,13.8
05/15/2019,14
05/16/2019,13.4
05/17/2019,13.07
05/18/2019,13.01333333
05/19/2019,12.95666667
05/20/2019,12.9
05/21/2019,12.8
05/22/2019,12.93
05/23/2019,12.45
05/24/2019,12.3
05/25/2019,12.3
05/26/2019,12.3
05/27/2019,12.3
05/28/2019,12.5
05/29/2019,11.75
05/30/2019,11.27
05/31/2019,10.35
06/01/2019,10.27666667
06/02/2019,10.20333333
06/03/2019,10.13
06/04/2019,11.3
06/05/2019,10.65
06/06/2019,10.43
06/07/2019,10.98
06/08/2019,11.17666667
06/09/2019,11.37333333
06/10/2019,11.57
06/11/2019,11.2
06/12/2019,11.2
06/13/2019,11.43
06/14/2019,11.27
06/15/2019,11.30666667
06/16/2019,11.34333333
06/17/2019,11.38
06/18/2019,11.1
06/19/2019,10.32
06/20/2019,10.23
06/21/2019,10.3
06/22/2019,10.13333333
06/23/2019,9.966666667
06/24/2019,9.8
06/25/2019,9.13
06/26/2019,9.4
06/27/2019,9.13
06/28/2019,9.5
06/29/2019,9.733333333
06/30/2019,9.966666667
07/01/2019,10.2
07/02/2019,10.27
07/03/2019,10.27
07/04/2019,10.35
07/05/2019,11.13
07/06/2019,11.38666667
07/07/2019,11.64333333
07/08/2019,11.9
07/09/2019,11.55
07/10/2019,12.5
07/11/2019,12.75
07/12/2019,13
07/13/2019,12.95
07/14/2019,12.9
07/15/2019,12.85
07/16/2019,11.25
07/17/2019,11.15
07/18/2019,10.7
07/19/2019,10.75
07/20/2019,10.6
07/21/2019,10.45
07/22/2019,10.3
07/23/2019,10.65
07/24/2019,10.35
07/25/2019,10.3
07/26/2019,10.05
07/27/2019,9.866666667
07/28/2019,9.683333333
07/29/2019,9.5
07/30/2019,9.73
07/31/2019,10.15
08/01/2019,11.25
08/02/2019,11.3
08/03/2019,10.89
08/04/2019,10.48
08/05/2019,10.07
08/06/2019,9.77
08/07/2019,9.73
08/08/2019,10.05
08/09/2019,10.13
08/10/2019,10.23
08/11/2019,10.33
08/12/2019,10.43
08/13/2019,10.73
08/14/2019,9.65
08/15/2019,9.5
08/16/2019,9.6
08/17/2019,9.583333333
08/18/2019,9.566666667
08/19/2019,9.55
08/20/2019,9.93
08/21/2019,9.93
08/22/2019,10.05
08/23/2019,9.65
08/24/2019,9.726666667
08/25/2019,9.803333333
08/26/2019,9.88
08/27/2019,10.45
08/28/2019,10.1
08/29/2019,9.9
08/30/2019,9
08/31/2019,8.616666667
09/01/2019,8.233333333
09/02/2019,7.85
09/03/2019,7.18
09/04/2019,7.5
09/05/2019,8.07
09/06/2019,9.4
09/07/2019,9.44
09/08/2019,9.48
09/09/2019,9.52
09/10/2019,10.9
09/11/2019,10.23
09/12/2019,10.9
09/13/2019,10.57
09/14/2019,10.78
09/15/2019,10.99
09/16/2019,11.2
09/17/2019,9.7
09/18/2019,9.55
09/19/2019,9.3
09/20/2019,9.9
09/21/2019,9.95
09/22/2019,10
09/23/2019,10.05
09/24/2019,11.15
09/25/2019,10.15
09/26/2019,10.18
09/27/2019,9.4
09/28/2019,9.01
09/29/2019,8.62
09/30/2019,8.23
10/01/2019,9.95
10/02/2019,10.1
10/03/2019,12.5
10/04/2019,11.25
10/05/2019,10.91666667
10/06/2019,10.58333333
10/07/2019,10.25
10/08/2019,9.45
10/09/2019,8.15
10/10/2019,8.9
10/11/2019,9.35
10/12/2019,9.933333333
10/13/2019,10.51666667
10/14/2019,11.1
10/15/2019,10.9
10/16/2019,10.55
10/17/2019,10
10/18/2019,10.6
10/19/2019,10.43333333
10/20/2019,10.26666667
10/21/2019,10.1
10/22/2019,10.32
10/23/2019,10.45
10/24/2019,9.9
10/25/2019,11.35
10/26/2019,11.33333333
10/27/2019,11.31666667
10/28/2019,11.3
10/29/2019,10.32
10/30/2019,10.32
10/31/2019,10
11/01/2019,11.45
11/02/2019,11.98333333
11/03/2019,12.51666667
11/04/2019,13.05
11/05/2019,13.33
11/06/2019,13
11/07/2019,14.38
11/08/2019,14.7
11/09/2019,14.66666667
11/10/2019,14.63333333
11/11/2019,14.6
11/12/2019,15
11/13/2019,14.9
11/14/2019,14.63
11/15/2019,15.15
11/16/2019,15.02333333
11/17/2019,14.89666667
11/18/2019,14.77
11/19/2019,15.2
11/20/2019,15.18
11/21/2019,15.7
11/22/2019,15.65
11/23/2019,15.96666667
11/24/2019,16.28333333
11/25/2019,16.6
11/26/2019,15.55
11/27/2019,15.95
11/28/2019,15.6
11/29/2019,15.65
11/30/2019,15.57666667
12/01/2019,15.50333333
12/02/2019,15.43
12/03/2019,15.02
12/04/2019,14.88
12/05/2019,14.1
12/06/2019,14.2
12/07/2019,14.04333333
12/08/2019,13.88666667
12/09/2019,13.73
12/10/2019,13.65
12/11/2019,13.18
12/12/2019,13.4
12/13/2019,13
12/14/2019,12.86666667
12/15/2019,12.73333333
12/16/2019,12.6
12/17/2019,13.2
12/18/2019,12.77
12/19/2019,13.18
12/20/2019,13
12/21/2019,12.46
12/22/2019,11.92
12/23/2019,11.38
12/24/2019,11.35
12/25/2019,11
12/26/2019,11
12/27/2019,12.7
12/28/2019,12.58333333
12/29/2019,12.46666667
12/30/2019,12.35
12/31/2019,11.57
01/01/2020,11.6
01/02/2020,11.85
01/03/2020,12.73
01/04/2020,12.56333333
01/05/2020,12.39666667
01/06/2020,12.23
01/07/2020,11.77
01/08/2020,11.8
01/09/2020,11.8
01/10/2020,11.8
01/11/2020,11.86666667
01/12/2020,11.93333333
01/13/2020,12
01/14/2020,11.25
01/15/2020,11.18
01/16/2020,11.05
01/17/2020,10.85
01/18/2020,10.8
01/19/2020,10.75
01/20/2020,10.7
01/21/2020,10.95
01/22/2020,10.5
01/23/2020,10.43
01/24/2020,10.5
01/25/2020,10.49333333
01/26/2020,10.48666667
01/27/2020,10.48
01/28/2020,10.88
01/29/2020,10.23
01/30/2020,9.9
01/31/2020,9.85
02/01/2020,9.716666667
02/02/2020,9.583333333
02/03/2020,9.45
02/04/2020,9.8
02/05/2020,9.55
02/06/2020,9.27
02/07/2020,9.2
02/08/2020,9.093333333
02/09/2020,8.986666667
02/10/2020,8.88
02/11/2020,9.05
02/12/2020,9.38
02/13/2020,9
02/14/2020,9.15
02/15/2020,9.226666667
02/16/2020,9.303333333
02/17/2020,9.38
02/18/2020,9.65
02/19/2020,9.8
02/20/2020,9.82
02/21/2020,9.5
02/22/2020,9.406666667
02/23/2020,9.313333333
02/24/2020,9.22
02/25/2020,9.25
02/26/2020,9.5
02/27/2020,9.2
02/28/2020,9.4
02/29/2020,9.4
03/01/2020,9.4
03/02/2020,9.4
03/03/2020,9.55
03/04/2020,9.27
03/05/2020,9.4
03/06/2020,9.15
03/07/2020,9.016666667
03/08/2020,8.883333333
03/09/2020,8.75
03/10/2020,9.15
03/11/2020,9.18
03/12/2020,9.43
03/13/2020,9.4
03/14/2020,9.226666667
03/15/2020,9.053333333
03/16/2020,8.88
03/17/2020,8.5
03/18/2020,8.45
03/19/2020,8.7
03/20/2020,8.75
03/21/2020,8.566666667
03/22/2020,8.383333333
03/23/2020,8.2
03/24/2020,8.15
03/25/2020,8
03/26/2020,7.63
03/27/2020,7.43
03/28/2020,7.336666667
03/29/2020,7.243333333
03/30/2020,7.15
03/31/2020,7.18
04/01/2020,6.97
04/02/2020,7.03
04/03/2020,7.05
04/04/2020,7.076666667
04/05/2020,7.103333333
04/06/2020,7.13
04/07/2020,7.32
04/08/2020,7.1
04/09/2020,7.05
04/10/2020,7.05
04/11/2020,7.05
04/12/2020,7.05
04/13/2020,7.05
04/14/2020,7.05
04/15/2020,6.85
04/16/2020,7.07
04/17/2020,6.35
04/18/2020,6.316666667
04/19/2020,6.283333333
04/20/2020,6.25
04/21/2020,5.95
04/22/2020,6.05
04/23/2020,5.65
04/24/2020,5.6
04/25/2020,5.776666667
04/26/2020,5.953333333
04/27/2020,6.13
04/28/2020,5.98
04/29/2020,5.65
04/30/2020,5.55
05/01/2020,5.55
05/02/2020,5.533333333
05/03/2020,5.516666667
05/04/2020,5.5
05/05/2020,5.3
05/06/2020,5.53
05/07/2020,5.25
05/08/2020,5.25
05/09/2020,5.46
05/10/2020,5.67
05/11/2020,5.88
05/12/2020,5.13
05/13/2020,5.07
05/14/2020,4.85
05/15/2020,4.78
05/16/2020,4.686666667
05/17/2020,4.593333333
05/18/2020,4.5
05/19/2020,4.22
05/20/2020,3.95
05/21/2020,3.1
05/22/2020,4.03
05/23/2020,4.03
05/24/2020,4.03
05/25/2020,4.03
05/26/2020,4
05/27/2020,3.55
05/28/2020,3.2
05/29/2020,3.42
05/30/2020,3.48
05/31/2020,3.54
06/01/2020,3.6
06/02/2020,4.3
06/03/2020,4.9
06/04/2020,4.47
06/05/2020,4.88
06/06/2020,4.87
06/07/2020,4.86
06/08/2020,4.85
06/09/2020,4.65
06/10/2020,4.57
06/11/2020,4.72
06/12/2020,4.95
06/13/2020,5.093333333
06/14/2020,5.236666667
06/15/2020,5.38
06/16/2020,5.1
06/17/2020,5.1
06/18/2020,5.2
06/19/2020,5.45
06/20/2020,5.373333333
06/21/2020,5.296666667
06/22/2020,5.22
06/23/2020,5.72
06/24/2020,5.61
06/25/2020,5.03
06/26/2020,4.97
06/27/2020,5.196666667
06/28/2020,5.423333333
06/29/2020,5.65
06/30/2020,5.5
07/01/2020,5.57
07/02/2020,5.18
07/03/2020,5
07/04/2020,5.143333333
07/05/2020,5.286666667
07/06/2020,5.43
07/07/2020,5.65
07/08/2020,5.5
07/09/2020,4.75
07/10/2020,4.75
07/11/2020,4.616666667
07/12/2020,4.483333333
07/13/2020,4.35
07/14/2020,4.22
07/15/2020,4.72
07/16/2020,4.45
07/17/2020,5.15
07/18/2020,4.91
07/19/2020,4.67
07/20/2020,4.43
07/21/2020,4.63
07/22/2020,4.7
07/23/2020,4.85
07/24/2020,4.78
07/25/2020,4.646666667
07/26/2020,4.513333333
07/27/2020,4.38
07/28/2020,4.68
07/29/2020,4.93
07/30/2020,4.93
07/31/2020,5.2
08/01/2020,5.2
08/02/2020,5.2
08/03/2020,5.2
08/04/2020,7.1
08/05/2020,6.68
08/06/2020,7.05
08/07/2020,7
08/08/2020,6.966666667
08/09/2020,6.933333333
08/10/2020,6.9
08/11/2020,6.9
08/12/2020,6.35
08/13/2020,6.47
08/14/2020,7
08/15/2020,7.15
08/16/2020,7.3
08/17/2020,7.45
08/18/2020,8.1
08/19/2020,8.05
08/20/2020,7.25
08/21/2020,6.8
08/22/2020,7.206666667
08/23/2020,7.613333333
08/24/2020,8.02
08/25/2020,8.25
08/26/2020,8.95
08/27/2020,8.82
08/28/2020,9.73
08/29/2020,9.863333333
08/30/2020,9.996666667
08/31/2020,10.13
09/01/2020,10.7
09/02/2020,10.48
09/03/2020,11.13
09/04/2020,11.68
09/05/2020,11.57
09/06/2020,11.46
09/07/2020,11.35
09/08/2020,10.88
09/09/2020,10.65
09/10/2020,10.3
09/11/2020,10.43
09/12/2020,10.45333333
09/13/2020,10.47666667
09/14/2020,10.5
09/15/2020,10.7
09/16/2020,11.15
09/17/2020,11
09/18/2020,10.93
09/19/2020,11.08
09/20/2020,11.23
09/21/2020,11.38
09/22/2020,11.23
09/23/2020,11.6
09/24/2020,11.73
09/25/2020,11.38
09/26/2020,11.66333333
09/27/2020,11.94666667
09/28/2020,12.23
09/29/2020,12.63
09/30/2020,11.5
10/01/2020,12.15
10/02/2020,11.8
10/03/2020,12.22333333
10/04/2020,12.64666667
10/05/2020,13.07
10/06/2020,12.85
10/07/2020,13.55
10/08/2020,13.7
10/09/2020,13.9
10/10/2020,13.82666667
10/11/2020,13.75333333
10/12/2020,13.68
10/13/2020,13.25
10/14/2020,13.75
10/15/2020,14.4
10/16/2020,14.77
10/17/2020,14.83
10/18/2020,14.89
10/19/2020,14.95
10/20/2020,14.8
10/21/2020,14.93
10/22/2020,15.23
10/23/2020,15.18
10/24/2020,15.06
10/25/2020,14.94
10/26/2020,14.82
10/27/2020,14.77
10/28/2020,14.15
10/29/2020,13.82
10/30/2020,13.5
10/31/2020,13.4
11/01/2020,13.3
11/02/2020,13.2
11/03/2020,13.7
11/04/2020,13.9
11/05/2020,14.4
11/06/2020,13.38
11/07/2020,13.53666667
11/08/2020,13.69333333
11/09/2020,13.85
11/10/2020,14.07
11/11/2020,13.98
11/12/2020,14
11/13/2020,13.9
11/14/2020,13.99333333
11/15/2020,14.08666667
11/16/2020,14.18
11/17/2020,13.45
11/18/2020,13
11/19/2020,12.95
11/20/2020,12.6
11/21/2020,12.90666667
11/22/2020,13.21333333
11/23/2020,13.52
11/24/2020,13.9
11/25/2020,14.02
11/26/2020,14.05
11/27/2020,14.5
11/28/2020,14.71
11/29/2020,14.92
11/30/2020,15.13
12/01/2020,14.82
12/02/2020,14.8
12/03/2020,13.9
12/04/2020,14.65
12/05/2020,14.48333333
12/06/2020,14.31666667
12/07/2020,14.15
12/08/2020,14.45
12/09/2020,14.73
12/10/2020,15.58
12/11/2020,15.93
12/12/2020,16.18
12/13/2020,16.43
12/14/2020,16.68
12/15/2020,17.28
12/16/2020,16.15
12/17/2020,15.88
12/18/2020,15.68
12/19/2020,16.08666667
12/20/2020,16.49333333
12/21/2020,16.9
12/22/2020,17.45
12/23/2020,17.1
12/24/2020,17.63
12/25/2020,17.63
12/26/2020,17.63
12/27/2020,17.63
12/28/2020,17.63
12/29/2020,19.05
12/30/2020,19
12/31/2020,18.88
01/01/2021,18.8
01/02/2021,19.14333333
01/03/2021,19.48666667
01/04/2021,19.83
01/05/2021,18.05
01/06/2021,17.73
01/07/2021,19.52
01/08/2021,20.45
01/09/2021,21.06666667
01/10/2021,21.68333333
01/11/2021,22.3
01/12/2021,26.9
01/13/2021,23.13
01/14/2021,21.1
01/15/2021,20.35
01/16/2021,19.91666667
01/17/2021,19.48333333
01/18/2021,19.05
01/19/2021,20.25
01/20/2021,19.83
01/21/2021,19.75
01/22/2021,21.55
01/23/2021,21.18333333
01/24/2021,20.81666667
01/25/2021,20.45
01/26/2021,19.85
01/27/2021,19.78
01/28/2021,20.85
01/29/2021,20.48
01/30/2021,19.48666667
01/31/2021,18.49333333
02/01/2021,17.5
02/02/2021,17.98
02/03/2021,17.85
02/04/2021,18.02
02/05/2021,18.45
02/06/2021,19.23333333
02/07/2021,20.01666667
02/08/2021,20.8
02/09/2021,19.8
02/10/2021,19
02/11/2021,18.1
02/12/2021,17.75
02/13/2021,17.27666667
02/14/2021,16.80333333
02/15/2021,16.33
02/16/2021,16.58
02/17/2021,16.4
02/18/2021,17.2
02/19/2021,16.58
02/20/2021,16.37
02/21/2021,16.16
02/22/2021,15.95
02/23/2021,15.9
02/24/2021,16.25
02/25/2021,15.93
02/26/2021,15.8
02/27/2021,15.98333333
02/28/2021,16.16666667
03/01/2021,16.35
03/02/2021,16.13
03/03/2021,16.05
03/04/2021,16.4
03/05/2021,16.6
03/06/2021,16.68333333
03/07/2021,16.76666667
03/08/2021,16.85
03/09/2021,17.38
03/10/2021,17.67
03/11/2021,18.2
03/12/2021,18.55
03/13/2021,18.5
03/14/2021,18.45
03/15/2021,18.4
03/16/2021,17.93
03/17/2021,18.7
03/18/2021,17.6
03/19/2021,17.75
03/20/2021,18.01666667
03/21/2021,18.28333333
03/22/2021,18.55
03/23/2021,18.5
03/24/2021,18.7
03/25/2021,18.4
03/26/2021,18.48
03/27/2021,18.46
03/28/2021,18.44
03/29/2021,18.42
03/30/2021,18.75
03/31/2021,18.93
04/01/2021,19.2
04/02/2021,19.2
04/03/2021,19.2
04/04/2021,19.2
04/05/2021,19.2
04/06/2021,20.4
04/07/2021,20.05
04/08/2021,19.45
04/09/2021,19.5
04/10/2021,19.93333333
04/11/2021,20.36666667
04/12/2021,20.8
04/13/2021,20.42
04/14/2021,20.41
04/15/2021,20.8
04/16/2021,21.15
04/17/2021,21.27333333
04/18/2021,21.39666667
04/19/2021,21.52
04/20/2021,21.55
04/21/2021,21.32
04/22/2021,21.73
04/23/2021,20.17
04/24/2021,20.17
04/25/2021,20.17
04/26/2021,20.17
04/27/2021,21.83
04/28/2021,21.92
04/29/2021,22.67
04/30/2021,23.6
05/01/2021,23.78333333
05/02/2021,23.96666667
05/03/2021,24.15
05/04/2021,24.02
05/05/2021,24.68
05/06/2021,24.98
05/07/2021,23.88
05/08/2021,24.27
05/09/2021,24.66
05/10/2021,25.05
05/11/2021,26.1
05/12/2021,26.1
05/13/2021,26.4
05/14/2021,26.92
05/15/2021,26.79666667
05/16/2021,26.67333333
05/17/2021,26.55
05/18/2021,25.65
05/19/2021,23.2
05/20/2021,24.7
05/21/2021,24.83
05/22/2021,24.82
05/23/2021,24.81
05/24/2021,24.8
05/25/2021,26.35
05/26/2021,26.33
05/27/2021,25.35
05/28/2021,25.45
05/29/2021,25.46666667
05/30/2021,25.48333333
05/31/2021,25.5
06/01/2021,26.15
06/02/2021,25.52
06/03/2021,25.83
06/04/2021,25.83
06/05/2021,26.11
06/06/2021,26.39
06/07/2021,26.67
06/08/2021,28.13
06/09/2021,27.9
06/10/2021,27.8
06/11/2021,28
06/12/2021,28.3
06/13/2021,28.6
06/14/2021,28.9
06/15/2021,27.95
06/16/2021,28.15
06/17/2021,28.6
06/18/2021,29.52
06/19/2021,29.61333333
06/20/2021,29.70666667
06/21/2021,29.8
06/22/2021,31.4
06/23/2021,31.68
06/24/2021,31.95
06/25/2021,32.1
06/26/2021,32.13333333
06/27/2021,32.16666667
06/28/2021,32.2
06/29/2021,33.67
06/30/2021,35.5
07/01/2021,36.4
07/02/2021,36.3
07/03/2021,36.81666667
07/04/2021,37.33333333
07/05/2021,37.85
07/06/2021,33.97
07/07/2021,32.8
07/08/2021,34
07/09/2021,36.8
07/10/2021,36.08333333
07/11/2021,35.36666667
07/12/2021,34.65
07/13/2021,35.25
07/14/2021,33.9
07/15/2021,34
07/16/2021,35.28
07/17/2021,35.58666667
07/18/2021,35.89333333
07/19/2021,36.2
07/20/2021,35.3
07/21/2021,36
07/22/2021,35.8
07/23/2021,35.65
07/24/2021,36.09
07/25/2021,36.53
07/26/2021,36.97
07/27/2021,37.98
07/28/2021,39.75
07/29/2021,39.75
07/30/2021,40.47
07/31/2021,41.01333333
08/01/2021,41.55666667
08/02/2021,42.1
08/03/2021,41.15
08/04/2021,41.8
08/05/2021,42.58
08/06/2021,42.8
08/07/2021,42.78333333
08/08/2021,42.76666667
08/09/2021,42.75
08/10/2021,44.44
08/11/2021,46.2
08/12/2021,45.6
08/13/2021,44.25
08/14/2021,45.39666667
08/15/2021,46.54333333
08/16/2021,47.69
08/17/2021,46.25
08/18/2021,44.8
08/19/2021,40.38
08/20/2021,41.55
08/21/2021,41.83333333
08/22/2021,42.11666667
08/23/2021,42.4
08/24/2021,45.6
08/25/2021,45.2
08/26/2021,45.4
08/27/2021,47.25
08/28/2021,47.25
08/29/2021,47.25
08/30/2021,47.25
08/31/2021,47.25
09/01/2021,51.2
09/02/2021,51.08
09/03/2021,51.2
09/04/2021,51.51
09/05/2021,51.82
09/06/2021,52.13
09/07/2021,53.6
09/08/2021,54.75
09/09/2021,56.33
09/10/2021,58.03
09/11/2021,59.18666667
09/12/2021,60.34333333
09/13/2021,61.5
09/14/2021,65.8
09/15/2021,65.5
09/16/2021,60.85
09/17/2021,65.6
09/18/2021,68.13333333
09/19/2021,70.66666667
09/20/2021,73.2
09/21/2021,72
09/22/2021,70.1
09/23/2021,67.03
09/24/2021,68.35
09/25/2021,70.89333333
09/26/2021,73.43666667
09/27/2021,75.98
09/28/2021,79
09/29/2021,80
09/30/2021,84.75
10/01/2021,87.6
10/02/2021,88.2
10/03/2021,88.8
10/04/2021,89.4
10/05/2021,115.8
10/06/2021,100.3
10/07/2021,91.9
10/08/2021,79.78
10/09/2021,81.18666667
10/10/2021,82.59333333
10/11/2021,84
10/12/2021,85.1
10/13/2021,91.5
10/14/2021,99.45
10/15/2021,87
10/16/2021,86.4
10/17/2021,85.8
10/18/2021,85.2
10/19/2021,84.7
10/20/2021,90.5
10/21/2021,86.2
10/22/2021,86.93
10/23/2021,87.62
10/24/2021,88.31
10/25/2021,89
10/26/2021,87.83
10/27/2021,84.95
10/28/2021,74
10/29/2021,60.4
10/30/2021,61.73333333
10/31/2021,63.06666667
11/01/2021,64.4
11/02/2021,67.97
11/03/2021,78
11/04/2021,72.4
11/05/2021,73
11/06/2021,74.37666667
11/07/2021,75.75333333
11/08/2021,77.13
11/09/2021,71
11/10/2021,70.6
11/11/2021,74.25
11/12/2021,74.1
11/13/2021,75.9
11/14/2021,77.7
11/15/2021,79.5
11/16/2021,93.8
11/17/2021,94
11/18/2021,90.64
11/19/2021,86.5
11/20/2021,85.78333333
11/21/2021,85.06666667
11/22/2021,84.35
11/23/2021,91.25
11/24/2021,94
11/25/2021,92.2
11/26/2021,87.95
11/27/2021,89.92666667
11/28/2021,91.90333333
11/29/2021,93.88
11/30/2021,91.35
12/01/2021,97.5
12/02/2021,91.85
12/03/2021,89.2
12/04/2021,88.65666667
12/05/2021,88.11333333
12/06/2021,87.57
12/07/2021,96.7
12/08/2021,98.9
12/09/2021,101.25
12/10/2021,103.6
12/11/2021,107.6833333
12/12/2021,111.7666667
12/13/2021,115.85
12/14/2021,127.2
12/15/2021,127
12/16/2021,134
12/17/2021,134
12/18/2021,139
12/19/2021,144
12/20/2021,149
12/21/2021,182.3
12/22/2021,166.75
12/23/2021,124
12/24/2021,105
12/25/2021,105
12/26/2021,105
12/27/2021,105
12/28/2021,105
12/29/2021,95.9
12/30/2021,78.5
12/31/2021,78.5
01/01/2022,78.5
01/02/2022,78.5
01/03/2022,78.5
01/04/2022,86
01/05/2022,90
01/06/2022,96.5
01/07/2022,84.4
01/08/2022,84.33333333
01/09/2022,84.26666667
01/10/2022,84.2
01/11/2022,88.15
01/12/2022,75.4
01/13/2022,79.95
01/14/2022,85.4
01/15/2022,82.28333333
01/16/2022,79.16666667
01/17/2022,76.05
01/18/2022,79.08
01/19/2022,73.6
01/20/2022,73.9
